SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1716058086,9288,20240518 11:48:06,11:48:06,15,e1.dancal.1,-270.2715581,1716058078,-3.46466E-05,-0.034646633,0.553042663,399.5117333,815.352997,82.47057655,40.4094461,-0.002046248,2.947727007,-0.002047038,-0.001279328,321.5126766,36.42314512,35.05044,5.664167545,73.27412834,4.034301944,5.505765863,1.6298656,1.527916494,-81.27694951,-6.42650928,235.3371343,0,0,1,0,52116.94871,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1091-20240518-11_46_46,10237.3,64.549256,67.47499272,0.043360312,0.5,1681.212919,0.553042663,36.44895812,0.000923763,39.79896698,63.74639106,-,0,63.74639106,0.055259015,0.784673983,0.998613472,-0.003924735,1.384263401,0.774914192,0.225085808,2000.019333,1681.212919,0.840598334,0.160754784,6,0.5,0: Broadleaf,2,1716058078,399.5117333,400.0505333,39.8855,39.91874,408.1238667,40.34948,600.4464667,101.0222,0.124882133,34.539,999.9,35.05044,0,0,10001.75,0,284.3666667,2000.019333,0.980005467,0.019994387,0,64.54452667,4.9992,1874.354667,16265.48667,49.687,51.15806667,50.05786667,49.9622,50.625,1955.132,39.88933333,0,292.0999999,0,64.549256,-0.032553844,-6.202307693,1874.0112,15,1716058067,11:47:47,1716058059,1716058067,36,-0.21,0.132,-8.616,-0.464,400,40,0.33,0.45,-0.411566143,-1.806857277,0.228990184,0,-0.064076637,0.43540128,0.110026509,0,0,2,0/2,100,100,-8.611,-0.464,-5.413611404,-0.007814304,-3.18182E-07,6.4783E-10,-0.46398,0,0,0,5,2011,2,27,0.5,0.3,1.1145,2.52686,1.59912,2.29736,1.60156,2.56958,41.9538,14.6049,18,585.073,400.963,33.0034,35.6351,29.9998,35.5363,35.5305,22.3014,0,100,33,400,43.425,97.1177,101.037
35,1716058370,9572,20240518 11:52:50,11:52:50,15,23.e3.dancal.1,248.9276614,1716058362,6.55248E-05,0.065524809,0.89660869,399.0931333,-5.159130844,-0.521783528,40.36343125,0.003601885,2.94673915,0.00359944,0.00224987,321.5161914,36.86211378,35.59563333,5.83737031,72.33445992,4.086568193,5.649545456,1.750802117,-2.88964408,-94.02878007,-7.473946671,217.1238205,0,0,1,0,52010.22291,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1092-20240518-11_51_30,10214,74.765528,85.13812989,0.121832625,0.5,1681.226857,0.89660869,102.414141,0.00112811,31.33463084,79.28657474,-,0,79.28657474,0.068730135,1.77262311,0.997811376,-0.014252037,1.375158569,1.879813043,-0.879813043,2000.035333,1681.226857,0.840598578,0.160755256,6,0.5,0: Broadleaf,2,1716058362,399.0931333,400.0159333,40.40591333,40.34303333,407.6186,40.86716667,599.9734667,101.0186667,0.119207867,35.00375333,999.9,35.59563333,0,0,9996.486667,0,301.1882,2000.035333,0.9799976,0.02000212,0,74.83356667,4.9992,1994.024,16265.57333,49.062,50.625,49.5,49.4916,50.0704,1955.134667,39.906,0,282.3,0,74.765528,-2.226884615,-51.84538462,1993.2932,15,1716058339,11:52:19,1716058339,1716058339,37,0.082,0.003,-8.532,-0.461,400,40,0.73,0.25,-0.93290255,0.165751263,0.045259797,0,0.04180146,0.449676471,0.04444543,0,0,2,0/2,100,100,-8.525,-0.4613,-5.331121768,-0.007814304,-3.18182E-07,6.4783E-10,-0.46125,0,0,0,5,2011,2,27,0.5,0.5,1.11328,2.52808,1.59912,2.29858,1.60156,2.58789,42.1386,14.5523,18,591.906,402.292,33.0025,35.6018,30.0007,35.5186,35.5231,22.2786,0,100,33,400,41.2357,97.1129,101.03
36,1716058689,9891,20240518 11:58:09,11:58:09,15,23.j2.dancal.1,114.6114541,1716058681,0.000626608,0.626608407,3.370387457,396.3794,201.8842933,20.41659378,40.08591782,0.029407074,2.947070021,0.029245024,0.018292625,321.5039333,37.00208532,36.56972667,6.158306708,71.46168055,4.10138883,5.739284045,2.056917877,-27.63343076,-203.5421741,-16.27623076,74.05209768,0,0,1,0,51971.30214,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1093-20240518-11_56_49,10216.7,106.5729231,128.0887847,0.167976156,0.5,1681.16396,3.370387457,141.1977296,0.00259962,20.49220172,115.2878367,-,0,115.2878367,0.099938086,1.680802201,0.995146785,-0.031417024,1.35301876,1.818248426,-0.818248426,1999.960667,1681.16396,0.840598512,0.160755128,6,0.5,0: Broadleaf,2,1716058681,396.3794,399.9982667,40.55554,39.95432667,405.0262667,41.03457333,599.9826667,101.0076667,0.122507667,35.28864,999.9,36.56972667,0,0,9999.455333,0,230.528,1999.960667,0.9800012,0.019998707,0,106.5690667,4.9992,2583.317333,16264.98,48.812,50.00413333,49.1746,49.312,49.92873333,1955.060667,39.9,0,317.3,0,106.5729231,-0.819213681,-8.29538462,2583.21,15,1716058640,11:57:20,1716058628,1716058640,38,-0.142,-0.018,-8.675,-0.479,400,40,0.38,0.35,-3.624838095,0.028746234,0.056503121,1,0.598109333,0.099774623,0.012262129,1,2,2,2/2,100,100,-8.647,-0.479,-5.472850096,-0.007814304,-3.18182E-07,6.4783E-10,-0.47904,0,0,0,5,2011,2,27,1,0.8,1.11206,2.53662,1.59912,2.29858,1.60156,2.47925,42.1121,14.4998,18,575.385,400.238,33.0027,35.6882,30.0011,35.5658,35.5676,22.2612,0,100,33,400,44.0252,97.0706,100.998
37,1716059034,10236,20240518 12:03:54,12:03:54,15,e3.dancal.2,95.80381423,1716059026,8.76184E-05,0.087618368,0.42930981,399.5433125,236.1948064,23.8881676,40.40883776,0.004481135,2.946647349,0.004477352,0.002798685,321.5106099,37.2548445,35.8519125,5.920365279,69.92624003,4.038625248,5.775550418,1.88174003,-3.863970022,-71.36571285,-5.690833442,240.5900936,0,0,1,0,51940.17265,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1094-20240518-12_02_34,10207,68.880568,75.9400003,0.092960657,0.5,1681.1991,0.42930981,78.1426862,0.000850173,35.25111916,71.24969468,-,0,71.24969468,0.061763308,1.505111366,0.99825097,-0.009578658,1.379899937,1.556879225,-0.556879225,2000.0025,1681.1991,0.840598499,0.160755104,6,0.5,0: Broadleaf,2,1716059026,399.5433125,400.007625,39.932,39.84788125,408.1899375,40.45780625,600.006,101.0103125,0.127252563,35.402675,999.9,35.8519125,0,0,9996.791875,0,301.3250625,2000.0025,0.980001938,0.019997763,0,68.91409375,4.9992,2174.1425,16265.325,48.933125,50.042625,49.25,49.30425,49.960625,1955.1025,39.9,0,343.0999999,0,68.880568,-1.431399996,275.4638459,2178.16,15,1716059010,12:03:30,1716059009,1716059010,39,0.025,-0.047,-8.651,-0.526,400,40,0.7,0.21,-0.4493209,-0.277223188,0.083989555,0,0.081756395,0.012434134,0.011907528,1,1,2,1/2,100,100,-8.647,-0.5259,-5.448061104,-0.007814304,-3.18182E-07,6.4783E-10,-0.52581,0,0,0,5,2011,2,27,0.4,0.4,1.11328,2.53418,1.59912,2.29858,1.60156,2.45361,42.218,14.4297,18,595.164,397.776,33.0029,36.0995,29.9999,35.9448,35.9291,22.2842,0,100,33,400,40.5578,97.0101,100.938
38,1716059311,10512.9,20240518 12:08:31,12:08:31,15,23.e3.dancal.2,505.4069652,1716059303,4.62713E-05,0.046271294,1.243378831,398.7546,-410.0475957,-41.46758931,40.32554309,0.002460154,2.947664738,0.002459014,0.001536986,321.511102,37.00456326,35.77868,5.896545273,71.80014187,4.087540018,5.692941422,1.809005255,-2.040564048,-101.1766253,-8.052148705,210.2417639,0,0,1,0,52012.82025,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1095-20240518-12_07_11,10208.2,68.501888,80.76479201,0.151834775,0.5,1681.20554,1.243378831,127.6327323,0.001334387,33.08552083,75.4803001,-,0,75.4803001,0.065430638,2.320545518,0.998026282,-0.016748684,1.377412897,2.556943716,-1.556943716,2000.010667,1681.20554,0.840598287,0.160754694,6,0.5,0: Broadleaf,2,1716059303,398.7546,400.0164,40.41918,40.37478,407.3662,40.94214,600.0141333,101.0044,0.124322,35.14200667,999.9,35.77868,0,0,10003.15867,0,402.6409333,2000.010667,0.980005467,0.019994353,0,68.52528,4.9992,1940.883333,16265.42,49.01653333,50.312,49.27066667,49.375,50.062,1955.125333,39.886,0,275.0999999,0,68.501888,-0.712353838,282.5246128,1947.8652,15,1716059272,12:07:52,1716059272,1716059267,40,0.029,0.003,-8.621,-0.523,400,40,0.52,0.37,-1.265351429,-0.058259221,0.070016713,1,0.039217814,0.105533852,0.012920048,0,1,2,1/2,100,100,-8.612,-0.523,-5.419431533,-0.007814304,-3.18182E-07,6.4783E-10,-0.52296,0,0,0,5,2011,2,27,0.7,0.7,1.11206,2.53662,1.59912,2.29858,1.60278,2.3999,42.8583,14.3772,18,595.255,397.513,33.0021,36.1693,30.0002,36.0309,36.0248,22.2648,0,100,33,400,42.4258,97.0129,100.934
39,1716059618,10819.9,20240518 12:13:38,12:13:38,15,23.e3.dancal.3,549.488802,1716059610,2.9814E-05,0.029814032,1.008967818,398.9751875,-479.4222315,-48.47488696,40.34080158,0.001836194,2.946598008,0.001835558,0.001147281,321.5141216,36.3621592,34.9713375,5.639412246,74.21774739,4.076018495,5.491972794,1.563393751,-1.314798822,-75.85024215,-5.996088972,238.3529917,0,0,1,0,52091.87527,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1096-20240518-12_12_18,10203.7,23.21890769,27.62290498,0.159432807,0.5,1681.214173,1.008967818,134.0203476,0.001194951,98.66040872,26.97693912,-,0,26.97693912,0.023385153,6.817693631,0.999763029,-0.005607951,1.40480599,7.921152385,-6.921152385,2000.02,1681.214173,0.84059868,0.160755453,6,0.5,0: Broadleaf,2,1716059610,398.9751875,399.9960625,40.31229375,40.28368125,407.4563125,40.78270625,599.992875,100.9909375,0.120116125,34.4938625,999.9,34.9713375,0,0,9998.429375,0,331.8290625,2000.02,0.979994063,0.020006238,0,23.185725,4.9992,908.3030625,16265.41875,48.2066875,49.562,48.57775,48.687,49.312,1955.111875,39.9125,0,305.3,0,23.21890769,-0.161688899,-2.98427347,908.1495385,15,1716059574,12:12:54,1716059571,1716059574,41,0.131,0.053,-8.488,-0.47,400,40,0.44,0.35,-1.010829238,-0.216336545,0.064114337,0,-0.004344191,0.618953675,0.064348482,0,0,2,0/2,100,100,-8.482,-0.4704,-5.288158018,-0.007814304,-3.18182E-07,6.4783E-10,-0.470418182,0,0,0,5,2011,2,27,0.8,0.7,1.11084,2.5415,1.59912,2.29858,1.60278,2.35718,43.0199,14.3334,18,593.987,400.595,33.0002,35.5448,30.0001,35.5598,35.5678,22.2381,0,100,33,400,41.5114,97.0967,101.02
40,1716060003,11204.9,20240518 12:20:03,12:20:03,15,23.e1.dancal.2,45.04336632,1716059995,0.00019196,0.191960073,0.489576914,399.4214375,317.0844397,32.05630604,40.3803348,0.010869013,2.948381528,0.010846802,0.006781243,321.5080973,36.63389225,35.37285,5.766046043,72.71412611,4.06387389,5.588836871,1.702172153,-8.46543924,-89.6595083,-7.108214292,216.2749355,0,0,1,0,52088.95966,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1097-20240518-12_18_43,10236.3,132.5372692,136.73,0.030664308,0.5,1681.188806,0.489576914,25.77624528,0.000886026,19.13391355,122.2413032,-,0,122.2413032,0.105965749,0.289379426,0.99449239,-0.006200375,1.348564465,0.266899404,0.733100596,1999.990625,1681.188806,0.840598343,0.160754802,6,0.5,0: Broadleaf,2,1716059995,399.4214375,399.9876875,40.19774375,40.0135,407.856375,40.64551875,599.999875,100.9804375,0.116626938,34.8087875,999.9,35.37285,0,0,10009.60813,0,342.81925,1999.990625,0.980004,0.019995781,0,132.5594375,4.9992,3217.319375,16265.26875,47.659875,49.003875,47.9488125,48.32775,48.8238125,1955.103125,39.889375,0,383.3,0,132.5372692,-0.886051282,-31.21709411,3216.896154,15,1716059967,12:19:27,1716059965,1716059967,42,0.049,0.023,-8.439,-0.448,400,40,0.36,0.2,-0.5842758,0.211470226,0.066660634,0,0.16844852,0.161689236,0.052956719,0,0,2,0/2,100,100,-8.434,-0.4477,-5.23878742,-0.007814304,-3.18182E-07,6.4783E-10,-0.44776,0,0,0,5,2011,2,27,0.6,0.6,1.11206,2.53296,1.59912,2.29736,1.60156,2.59033,42.5904,14.2809,18,591.764,402.291,33.0056,35.1493,30.0011,35.0996,35.1158,22.2659,0,100,33,400,43.1165,97.0952,101.081
41,1716060472,11673.9,20240518 12:27:52,12:27:52,15,h6.dancal.1,-1871.671905,1716060464,-8.96323E-06,-0.008963232,0.872979044,399.1196667,3336.148335,337.2350616,40.34507217,-0.000466417,2.946087222,-0.000466458,-0.000291532,321.509686,36.99371562,35.69202,5.868465361,70.73437973,4.021077044,5.684756209,1.847388317,0.395278544,-91.48894227,-7.281060532,223.1349618,0,0,1,0,51971.70942,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1098-20240518-12_26_32,10207.6,48.94249615,53.04,0.077253089,0.5,1681.193699,0.872979044,64.93870333,0.001114077,50.9025264,50.70851848,-,0,50.70851848,0.043957042,1.757467864,0.999137192,-0.00539219,1.391704219,1.820883662,-0.820883662,1999.996,1681.193699,0.840598531,0.160755165,6,0.5,0: Broadleaf,2,1716060464,399.1196667,399.9890667,39.77910667,39.78771333,407.6511333,40.26294667,600.0011333,100.9666667,0.118485333,35.116,999.9,35.69202,0,0,9997.93,0,285.3304667,1999.996,0.979998533,0.0200019,0,48.95792667,4.9992,1360.795333,16265.25333,47.86226667,48.9664,48.04553333,48.4332,48.9664,1955.096,39.902,0,467.7,0,48.94249615,-0.155962393,156.8092303,1363.710385,15,1716060399,12:26:39,1716060399,1716060399,43,-0.098,-0.036,-8.538,-0.484,400,37,0.52,0.23,-0.8486253,-0.278125444,0.047701087,0,-0.026933475,0.365126578,0.036978234,0,0,2,0/2,100,100,-8.531,-0.4838,-5.336872194,-0.007814304,-3.18182E-07,6.4783E-10,-0.48384,0,0,0,5,2011,2,27,1.2,1.2,1.1145,2.53418,1.59912,2.29858,1.60156,2.57202,42.1915,14.2196,18,590.206,403.234,33.0062,34.8732,30.0008,34.8029,34.8146,22.2953,0,100,33,400,42.4562,97.1411,101.134
42,1716060680,11882,20240518 12:31:20,12:31:20,15,23.h6.dancal.1,114.9348622,1716060672,0.000277246,0.277246383,1.709732833,398.1999375,204.8493178,20.70625783,40.25022228,0.014875668,2.945273617,0.014834054,0.009275013,321.5137022,36.97086075,35.65480625,5.856442918,71.21921876,4.059931619,5.700612405,1.796511299,-12.22656549,-77.55981445,-6.17462221,225.5527,0,0,1,0,51940.06223,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1099-20240518-12_30_00,10210.8,73.1292,81.2351251,0.0997835,0.5,1681.215375,1.709732833,83.87877716,0.00161177,32.88817333,75.89094191,-,0,75.89094191,0.065786606,1.516775308,0.998003681,-0.011078195,1.377170454,1.574056694,-0.574056694,2000.021875,1681.215375,0.840598494,0.160755093,6,0.5,0: Broadleaf,2,1716060672,398.1999375,400.020125,40.16535625,39.8992375,406.782125,40.63595625,599.9818125,100.9614375,0.118995938,35.16635,999.9,35.65480625,0,0,9993.825,0,337.0536875,2000.021875,0.979999125,0.020000588,0,73.1494625,4.9992,1883.96375,16265.475,48.409875,49.781,48.7066875,49.031,49.558125,1955.121875,39.9,0,206.3,0,73.1292,-2.208692307,245.041539,1882.9944,15,1716060638,12:30:38,1716060638,1716060636,44,-0.058,0.013,-8.596,-0.471,400,40,0.44,0.26,-1.82351,-0.041643797,0.028545593,1,0.257603524,0.159257483,0.021455486,0,1,2,1/2,100,100,-8.582,-0.4706,-5.39435386,-0.007814304,-3.18182E-07,6.4783E-10,-0.4706,0,0,0,5,2011,2,27,0.7,0.7,1.11328,2.53418,1.59912,2.29736,1.60156,2.5769,42.2445,14.1846,18,576.396,401.34,33.0028,35.1355,30.0003,34.9636,34.955,22.2903,0,100,33,400,40.2528,97.0855,101.098
43,1716060981,12183,20240518 12:36:21,12:36:21,15,23.g6.dancal.1,81.02982275,1716060973,0.000376857,0.376856912,1.663600217,398.1882667,258.4365856,26.12223468,40.24804508,0.020530715,2.945717931,0.02045155,0.012789306,321.5104707,36.37209668,35.16444,5.700010208,71.09727572,3.926155819,5.522231027,1.773854388,-16.61938984,-90.78929947,-7.189415505,206.9123659,0,0,1,0,52049.38989,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1100-20240518-12_35_01,10214.9,52.48851154,67.1973081,0.21888967,0.5,1681.19562,1.663600217,183.9981769,0.001584349,39.9675637,63.4984913,-,0,63.4984913,0.055044122,3.976622075,0.998624674,-0.019723794,1.384406539,4.810757532,-3.810757532,1999.998,1681.19562,0.840598651,0.160755396,6,0.5,0: Broadleaf,2,1716060973,398.1882667,400.0019333,38.84286,38.48064,406.8222,39.31864,599.9978667,100.9548667,0.123061667,34.59275333,999.9,35.16444,0,0,9997,0,366.4886667,1999.998,0.979994267,0.0200053,0,52.50562,4.9992,1636.288667,16265.25333,47.875,49.062,48.13326667,48.1124,48.937,1955.088,39.91,0,299.5,0,52.48851154,-0.024044454,37.48649581,1636.576923,15,1716060946,12:35:46,1716060946,1716060945,45,-0.051,-0.005,-8.649,-0.476,400,39,0.44,0.35,-1.801204,0.037394887,0.065105403,1,0.3795359,-0.359186346,0.040351128,0,1,2,1/2,100,100,-8.634,-0.4757,-5.445622516,-0.007814304,-3.18182E-07,6.4783E-10,-0.475772727,0,0,0,5,2011,2,27,0.6,0.6,1.11206,2.5354,1.59912,2.29736,1.60278,2.58057,42.2445,14.1495,18,593.59,398.203,33.0009,34.7639,29.9994,34.717,34.7176,22.2466,0,100,33,400,40.5241,97.1457,101.164
44,1716061453,12655,20240518 12:44:13,12:44:13,15,g6.sanbip.1,20.05945716,1716061445,0.008432983,8.432983332,12.26792859,384.63725,340.6127305,34.42699888,38.87672124,0.611578294,2.947095881,0.548837993,0.348122802,321.5036079,34.99446712,34.9628125,5.63674995,72.46681649,4.158992548,5.739168283,1.477757403,-371.894565,51.71072954,4.102804635,5.422577143,0,0,1,0,51970.98293,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1101-20240518-12_42_54,10386.1,756.09028,880.5585521,0.1413515,0.5,1681.1595,12.26792859,118.8172085,0.00789213,2.126322484,499.3757849,-,0,499.3757849,0.432887474,0.32653174,0.830851129,1.840632573,0.965142547,0.21566478,0.78433522,1999.955,1681.1595,0.840598664,0.160755421,6,0.5,0: Broadleaf,2,1716061445,384.63725,400.1495,41.14810625,33.06176875,392.875,41.73924375,599.973625,100.9548125,0.118916688,35.288275,999.9,34.9628125,0,0,10004.8375,0,418.859875,1999.955,0.97999275,0.020007131,0,756.4599375,4.9992,15907.60625,16264.9,48.7303125,50.3905,49.0816875,49.32775,49.8553125,1955.045,39.91,0,470.3,0,756.09028,-18.62715387,-353.9307696,15900.476,15,1716061419,12:43:39,1716061412,1716061419,46,0.288,-0.115,-8.36,-0.591,400,32,0.24,0.03,-15.51716,-0.064971429,0.044685752,1,7.8800315,4.119358647,0.412258602,0,1,2,1/2,100,100,-8.237,-0.5912,-5.157904207,-0.007814304,-3.18182E-07,6.4783E-10,-0.591145455,0,0,0,5,2011,2,27,0.7,0.6,1.10596,2.54395,1.59912,2.29858,1.60156,2.35962,42.8852,14.062,18,593.962,390.197,33.0023,35.3983,30.0008,35.1804,35.1606,22.1209,25.5514,99.6263,33,400,32.8844,97.0052,101.071
45,1716061678,12880,20240518 12:47:58,12:47:58,15,f2.mirmul.1,47.22839067,1716061670,0.009186955,9.186954698,32.70389749,364.0884,272.6346925,27.55615906,36.79971089,0.69246267,2.94564748,0.613143625,0.389581479,321.5089935,34.60967426,34.58109333,5.518655826,71.775557,4.076114759,5.678973357,1.442541068,-405.1447022,82.02528571,6.493082094,4.882659132,0,0,1,0,51962.05462,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1102-20240518-12_46_39,10406.9,689.46496,1133.123949,0.39153615,0.5,1681.19334,32.70389749,329.1239842,0.020047603,1.429487086,571.633332,-,0,571.633332,0.495524446,0.790144974,0.742586246,1.38562051,0.834952454,0.65510683,0.34489317,1999.996,1681.19334,0.840598351,0.160754818,6,0.5,0: Broadleaf,2,1716061670,364.0884,400.1392,40.3282,31.51124,372.1360667,40.93101333,599.9660667,100.9524667,0.121093733,35.09760667,999.9,34.58109333,0,0,9996.837333,0,387.5731333,1999.996,0.980005333,0.019994467,0,689.5324667,4.9992,14383.96,16265.3,48.562,50.0704,49,49.0496,49.687,1955.106,39.89,0,223.0999999,0,689.46496,-8.149307708,-176.9000005,14381.672,15,1716061647,12:47:27,1716061639,1716061647,47,0.029,-0.012,-8.329,-0.603,400,31,0.07,0.01,-36.01627,-0.801852632,0.085998192,0,8.650723,3.348894135,0.340020586,0,0,2,0/2,100,100,-8.046,-0.6028,-5.128920721,-0.007814304,-3.18182E-07,6.4783E-10,-0.60282,0,0,0,5,2011,2,27,0.7,0.5,1.10474,2.5415,1.59912,2.29858,1.60156,2.43164,42.9929,14.027,18,595.655,387.255,33.0023,35.4684,30.0003,35.2824,35.2662,22.1036,31.0559,98.3217,33,400,30.9329,97.0178,101.078
