SysObs,SysObs,SysObs,SysObs,SysObs,SysObs,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,FastKntcs,FastKntcs,FastKntcs,FastKntcs,FastKntcs,FastKntcs,FastKntcs,FastKntcs,FastKntcs,FastKntcs,FastKntcs,FastKntcs,FastKntcs,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas2,Meas2,Meas2,Meas2,Meas2,Meas2,Meas2,Meas2,Meas2,Meas2,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Status2,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
9,1714845086,3663.5,20240504 10:51:25,10:51:25,none,b8.avebar.1,1714845086,0.000920895,0.920895276,5.790944388,393.802,230.9578905,23.49555732,40.06183743,0.060301571,2.966476781,0.059628777,0.037327808,321.5331328,28.7572872,27.7797,3.746375742,61.62763749,2.221345375,3.604462973,1.525030367,-40.61148169,-105.5049609,-7.710093296,167.7065969,0,0,1,0,53966.98952,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1681.3149,5.790944388,#DIV/0!,0.003444295,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.14,1681.3149,0.840598608,0.160755314,6,0.5,0: Broadleaf,2,1714845086,393.802,399.955,21.8355,20.9348,395.574,21.755,600.058,101.675,0.0559141,27.12,27.7797,999.9,0,0,10043.8,0,0.00191117,-6.15353,402.592,408.507,0.900764,399.955,20.9348,2.22013,2.12854,19.1083,18.4344,2000.14,0.979997,0.0200027,0,249.285,5.00018,5757.38,17112.5,38.562,39.687,38.75,38.875,39.75,1955.23,39.91,0,1714845088,0,249.8426923,-4.074940169,-135.611624,5772.646154,15,1714845054,10:50:53,1714845054,1714845049,9,0.075,-0.002,-1.776,0.051,400,20,0.24,0.08,-6.194568537,0.391628362,0.04803266,0,0.947174073,0.273823923,0.074928691,1,1,2,2-Jan,3.25604,2.74949,0.0959232,0.0964659,0.10902,0.104743,21117.5,21728.2,24802.5,25447.1,33576.1,34028.1,41452,41143.2,2.28545,1.9712,0.083521,0,26.414,999.9,66,29.8,27.3387,60.7737,19.399,1,-0.180058,-0.198026,20.3434,5.20486,11.9201,4.993,3.282,2389.4,9999,9999,35,1.86554,1.85851,1.86771,1.8629,1.86508,1.86128,1.86356,1.86116,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.772,0.0805,-1.521379794,-0.000660975,7.36E-08,-1.58E-11,-0.128061523,-0.010425798,0.001278883,-1.65E-05,3,2172,1,25,0.5,0.6,1.02905,2.55371,1.54663,2.22534,1.4502,2.50366,33.8509,15.3841,18,612.242,456.666,25.0011,25.2221,30.0007,25.1906,25.1831,20.6794,27.2411,95.3921,25,400,21.0572,100.498,100.639
10,1714845594,4171.5,20240504 10:59:53,10:59:53,none,g7.avebar.1-h6,1714845594,0.001046589,1.046588558,6.008400287,393.599,244.3970717,24.86517705,40.04511492,0.068763025,2.962128512,0.067888383,0.042507896,321.5379323,28.61592619,27.6556,3.71931342,61.33658706,2.196443507,3.580967922,1.522869913,-46.15455541,-103.3221942,-7.552777557,164.5084052,0,0,1,0,53859.92571,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1681.340106,6.008400287,#DIV/0!,0.003573578,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.17,1681.340106,0.840598602,0.160755302,6,0.5,0: Broadleaf,2,1714845594,393.599,400.02,21.5886,20.5645,395.218,21.5072,599.938,101.685,0.055896,27.0086,27.6556,999.9,0,0,10018.1,0,0.00191117,-6.42032,402.284,408.419,1.02401,400.02,20.5645,2.19524,2.09111,18.9276,18.1517,2000.17,0.979994,0.0200058,0,288.758,5.00018,6614.38,17112.7,36.937,38.062,37.312,36.5,37.812,1955.25,39.91,0,1714845596,0,289.05132,-4.599692301,-168.5561534,6634.21,15,1714845535,10:58:54,1714845533,1714845535,10,0.153,0.006,-1.623,0.046,400,20,0.37,0.07,-6.3847435,0.095841951,0.02823669,1,1.054278,-0.128706867,0.022942834,1,2,2,2-Feb,3.25581,2.74924,0.0959226,0.0965378,0.108208,0.103493,21134.5,21747.6,24820.9,25470.3,33633.5,34105.8,41485.8,41179.7,2.2926,1.97305,0.0411272,0,26.9834,999.9,63,30.4,27.0092,60.7937,19.6955,1,-0.209581,-0.395918,20.3405,5.20321,11.9201,4.99275,3.282,2401,9999,9999,35.2,1.86554,1.85852,1.86781,1.86292,1.86508,1.86135,1.86359,1.8612,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.619,0.0814,-1.368350913,-0.000660975,7.36E-08,-1.58E-11,-0.121887246,-0.010425798,0.001278883,-1.65E-05,3,2172,1,25,1,1,1.03149,2.56104,1.54663,2.21558,1.4502,2.47559,34.0771,15.2966,18,614.671,456.035,25.001,24.9012,30,24.9542,24.9653,20.7167,26.992,93.5733,25,400,20.6597,100.577,100.729
11,1714845984,4562.1,20240504 11:06:24,11:06:24,none,g8.avebar.1,1714845984,0.000895148,0.895148429,4.400003717,395.222,265.5017234,27.01140337,40.20878179,0.058462218,2.958463375,0.057827917,0.036198864,321.5102098,28.4628627,27.09,3.59812256,58.38730146,2.06712706,3.540370952,1.530995499,-39.47604573,-43.92538497,-3.202707434,234.9060717,0,0,1,0,53787.442,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1681.197,4.400003717,#DIV/0!,0.002617185,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1681.197,0.8405985,0.160755105,6,0.5,0: Broadleaf,2,1714845984,395.222,399.976,20.3183,19.4413,396.812,20.2615,599.973,101.683,0.0542054,26.8146,27.09,999.9,0,0,9997.5,0,0.00191117,-4.75385,403.419,407.906,0.877064,399.976,19.4413,2.06602,1.97684,17.9596,17.26,2000,0.979998,0.020002,0,248.125,5.00018,5917.27,17111.3,38.687,39.437,39.125,38,39.375,1955.1,39.9,0,1714845987,0,248.5802308,-4.566700861,-66.40034167,5928.952692,15,1714845953,11:05:52,1714845953,1714845950,11,0.03,0.002,-1.593,0.033,400,19,0.41,0.09,-4.798755122,0.581352125,0.068682735,0,0.971110195,-0.084053415,0.034115671,1,1,2,2-Jan,3.2555,2.74737,0.0962758,0.0965858,0.103768,0.0995068,21137.1,21760.7,24832.4,25485.7,33818.9,34278.1,41506.8,41204.7,2.29355,1.972,0.0647977,0,26.0296,999.9,62.1,30.8,27.2378,60.961,19.8958,1,-0.230854,-0.433834,20.3396,5.20501,11.9201,4.99355,3.282,2409.9,9999,9999,35.3,1.86554,1.85852,1.86782,1.86293,1.86508,1.86131,1.86358,1.86117,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.59,0.0568,-1.338761873,-0.000660975,7.36E-08,-1.58E-11,-0.119712884,-0.010425798,0.001278883,-1.65E-05,3,2172,1,25,0.5,0.6,1.03027,2.56104,1.54663,2.21436,1.4502,2.41821,34.3042,15.2353,18,612.308,453.198,25.0004,24.6038,30.0007,24.6688,24.6861,20.705,31.2246,88.83,25,400,19.6179,100.626,100.79
12,1714846603,5181.1,20240504 11:16:43,11:16:43,none,b4.avebar.1-c3,1714846603,8.55E-05,0.085529876,1.87136054,398.053,-140.0825252,-14.2525199,40.49940058,0.005601816,2.963624003,0.00559594,0.00349799,321.4798858,29.029978,28.1794,3.834709176,64.33662099,2.326716523,3.616472994,1.507992652,-3.771867535,-160.2062895,-11.74556868,145.7561601,0,0,1,0,53873.60366,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1681.0374,1.87136054,#DIV/0!,0.001113218,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.81,1681.0374,0.840598557,0.160755215,6,0.5,0: Broadleaf,2,1714846603,398.053,399.959,22.8684,22.7848,399.837,22.7686,599.813,101.689,0.0547391,27.1767,28.1794,999.9,0,0,10026.2,0,0.00191117,-1.90604,407.369,409.285,0.0835915,399.959,22.7848,2.32547,2.31697,19.8539,19.7949,1999.81,0.979998,0.0200018,0,198.09,5.00018,4742.86,17109.7,38.5,39.75,38.875,38.375,39.375,1954.91,39.9,0,1714846606,0,198.7127692,-4.527042745,-778.9025642,4837.005385,15,1714846568,11:16:07,1714846568,1714846566,12,-0.192,-0.011,-1.785,0.093,400,23,0.32,0.2,-1.98967122,0.343980627,0.045695508,0,0.043879295,0.199827991,0.02248946,1,1,2,2-Jan,3.25634,2.74817,0.0966773,0.0964448,0.112542,0.111132,21090.8,21718.4,24793.1,25436.2,33430.5,33775,41436.7,41130.7,2.28177,1.9617,0.106674,0,26.4357,999.9,59.7,31.5,27.2514,60.921,19.5793,1,-0.161532,-0.0628486,20.3403,5.20097,11.9201,4.99125,3.28125,2424.2,9999,9999,35.4,1.86563,1.85853,1.86783,1.86296,1.86508,1.86142,1.86366,1.86127,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.784,0.0998,-1.53043723,-0.000660975,7.36E-08,-1.58E-11,-0.13102356,-0.010425798,0.001278883,-1.65E-05,3,2172,1,25,0.6,0.6,1.03394,2.56714,1.54663,2.21191,1.4502,2.46948,35.1516,15.1477,18,612.231,452.699,24.9995,25.5074,30,25.4313,25.3931,20.7648,20.1104,84.447,25,400,22.7808,100.46,100.604
13,1714846946,5523.6,20240504 11:22:25,11:22:25,none,c3.avebar.1,1714846946,0.000285113,0.285112856,3.718409427,396.076,65.68447513,6.683941031,40.30402348,0.018380236,2.957452342,0.01831701,0.011453794,321.5315368,29.49261302,28.0547,3.806957595,60.92821642,2.270339779,3.72625347,1.536617816,-12.57347695,-58.54716507,-4.309639141,246.1012556,0,0,1,0,53602.1876,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1681.3065,3.718409427,#DIV/0!,0.002211619,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.13,1681.3065,0.840598611,0.160755319,6,0.5,0: Broadleaf,2,1714846946,396.076,399.908,22.3111,22.0323,397.694,22.2171,599.896,101.701,0.0573077,27.6875,28.0547,999.9,0,0,9990,0,0.00191117,-3.83185,405.115,408.917,0.278793,399.908,22.0323,2.26906,2.24071,19.4584,19.2564,2000.13,0.979996,0.0200036,0,373.278,5.00018,7962.56,17112.4,39.437,40.5,39.437,40.312,40.562,1955.22,39.91,0,1714846949,0,374.82712,-11.20507694,-128.9923078,7979.5464,15,1714846896,11:21:35,1714846891,1714846896,13,0.164,0.006,-1.62,0.059,400,21,0.28,0.14,-3.90267561,0.296773798,0.041195509,0,0.299435976,0.068730669,0.031394355,1,1,2,2-Jan,3.25618,2.75043,0.0962201,0.0963663,0.110551,0.108481,21089.6,21710.8,24780.3,25426.3,33489.3,33864.6,41414.9,41117.1,2.28045,1.9524,0.11893,0,26.11,999.9,58.4,31.8,27.1092,61.131,19.7596,1,-0.141845,-1.12945,20.3382,5.20246,11.9205,4.9916,3.28163,2432,9999,9999,35.5,1.86569,1.85862,1.86784,1.86307,1.86514,1.86142,1.86366,1.86127,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.618,0.094,-1.365934456,-0.000660975,7.36E-08,-1.58E-11,-0.124795097,-0.010425798,0.001278883,-1.65E-05,3,2172,1,25,0.9,0.8,1.03271,2.56592,1.54663,2.20947,1.4502,2.50977,35.638,15.1039,18,614.093,449.522,27.0022,25.7273,30.0002,25.6981,25.6896,20.7611,21.5495,81.8197,27,400,22.1971,100.408,100.568
14,1714847239,5816.6,20240504 11:27:18,11:27:18,none,g2.avebar.1-g5,1714847239,0.001345554,1.345554072,8.643496876,390.81,226.3478489,23.03481044,39.77168023,0.089391832,2.96485101,0.087921075,0.055080798,321.5091928,29.201305,27.8374,3.759016708,60.36660617,2.247520741,3.72311926,1.511495967,-59.33893458,-26.26188413,-1.926078123,233.982296,0,0,1,0,53820.95068,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1681.1889,8.643496876,#DIV/0!,0.0051413,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.99,1681.1889,0.840598653,0.1607554,6,0.5,0: Broadleaf,2,1714847239,390.81,399.977,22.0849,20.7694,392.442,22.0011,600.154,101.709,0.0583044,27.6731,27.8374,999.9,0,0,10031.2,0,0.00191117,-9.16721,399.635,408.46,1.31548,399.977,20.7694,2.24623,2.11244,19.2959,18.3133,1999.99,0.979995,0.0200045,0,357.855,5.00018,7442.51,17111.2,38.125,38.812,38.5,37.75,39,1955.08,39.91,0,1714847242,0,360.52004,-19.65000003,-404.3907698,7487.2056,15,1714847210,11:26:50,1714847210,1714847203,14,-0.017,-0.005,-1.638,0.045,400,20,0.33,0.06,-9.414145366,1.172578955,0.124634881,0,1.185872585,1.163905129,0.119224175,0,0,2,0/2,3.25605,2.75178,0.0951976,0.0963249,0.109743,0.104017,21106.2,21706.1,24772.6,25420.7,33509.4,34028.3,41401.2,41109.8,2.278,1.94253,0.092037,0,26.3324,999.9,57.3,32,26.9012,60.721,19.4832,1,-0.12549,-1.04675,20.3365,5.20426,11.9219,4.9924,3.282,2438.7,9999,9999,35.6,1.86569,1.85867,1.86795,1.8631,1.86521,1.86144,1.86371,1.86132,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.632,0.0838,-1.383282739,-0.000660975,7.36E-08,-1.58E-11,-0.130123321,-0.010425798,0.001278883,-1.65E-05,3,2172,1,25,0.5,0.6,1.03271,2.57202,1.54663,2.20825,1.4502,2.40112,36.0582,15.0426,18,614.526,445.272,26.9985,25.9002,30.0006,25.9028,25.8902,20.7389,25.9309,81.0393,27,400,20.8066,100.375,100.549
15,1714847496,6073.5,20240504 11:31:35,11:31:35,none,g5.avebar.1,1714847496,0.000757114,0.75711444,5.901598146,393.721,191.6637563,19.50603591,40.06983956,0.048866845,2.964286637,0.048423682,0.030304282,321.4942498,29.45316584,28.0039,3.795702547,60.12616691,2.251749915,3.745041519,1.543952632,-33.3887468,-36.80438606,-2.703388756,248.5977282,0,0,1,0,53786.59084,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1681.113,5.901598146,#DIV/0!,0.00351053,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.9,1681.113,0.84059853,0.160755163,6,0.5,0: Broadleaf,2,1714847496,393.721,399.921,22.1254,21.385,395.407,22.0331,599.97,101.714,0.0581675,27.7736,28.0039,999.9,0,0,10027.5,0,0.00191117,-6.20065,402.629,408.661,0.740417,399.921,21.385,2.25048,2.17517,19.3262,18.7806,1999.9,0.98,0.0199997,0,290.424,5.00018,6297.87,17110.5,40.312,40.625,40,40.875,41.375,1955,39.9,0,1714847498,0,292.98604,-34.67069225,-1150.161536,6372.9092,15,1714847437,11:30:37,1714847437,1714847437,15,-0.052,0.008,-1.69,0.09,400,22,0.27,0.14,-6.258953,0.54976728,0.058540469,0,0.698902525,0.481156154,0.048584666,1,1,2,2-Jan,3.25606,2.75161,0.0958445,0.0964089,0.109957,0.106276,21116.3,21732.1,24800.1,25451.2,33539.3,33980.8,41449.7,41156.5,2.2867,1.95103,0.102937,0,26.321,999.9,55.7,32,26.1479,60.641,19.7516,1,-0.17123,-1.21774,20.3379,5.20246,11.9201,4.99245,3.28133,2444.3,9999,9999,35.7,1.86569,1.85861,1.86786,1.86299,1.86517,1.86142,1.8637,1.86127,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.686,0.0923,-1.435610862,-0.000660975,7.36E-08,-1.58E-11,-0.122321775,-0.010425798,0.001278883,-1.65E-05,3,2172,1,25,1,1,1.03394,2.57202,1.54663,2.20825,1.4502,2.48413,35.5683,15.0164,18,616.772,447.662,27.002,25.4497,29.9994,25.541,25.5526,20.7814,20.8315,78.393,27,400,21.505,100.49,100.665
16,1714848052,6629.5,20240504 11:40:51,11:40:51,none,c8.avebar.1,1714848052,0.000597991,0.59799057,5.374002757,394.369,171.4637515,17.45186795,40.13953766,0.040044185,2.964283371,0.039746072,0.024867894,321.4996168,29.96365583,28.7726,3.969154452,64.59670425,2.486383843,3.84908777,1.482770609,-26.37138416,-84.5237444,-6.246945544,204.3575427,0,0,1,0,53702.84491,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1681.1385,5.374002757,#DIV/0!,0.003196645,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.93,1681.1385,0.840598671,0.160755435,6,0.5,0: Broadleaf,2,1714848052,394.369,399.979,24.4286,23.8452,396.094,24.3018,599.982,101.727,0.0546757,28.2437,28.7726,999.9,0,0,10026.2,0,0.00191117,-5.60977,404.244,409.749,0.583439,399.979,23.8452,2.48506,2.4257,20.929,20.5364,1999.93,0.979996,0.0200041,0,438.823,5.00018,9129.94,17110.7,36.875,37.812,37.25,36.875,38,1955.02,39.91,0,1714848055,0,439.7183462,-6.787316246,-677.3446153,9187.822692,15,1714848012,11:40:11,1714848012,1714848010,16,-0.038,-0.016,-1.728,0.092,400,23,0.29,0.09,-5.75452725,0.383177448,0.044136504,0,0.546302775,0.226305647,0.021900418,1,1,2,2-Jan,3.25689,2.7481,0.0961307,0.0965854,0.117977,0.11486,21119.1,21731.9,24809,25453.6,33247.5,33656.4,41468.2,41159.1,2.2899,1.96485,0.0633821,0,27.7382,999.9,57.6,32.1,27.1918,60.991,19.7877,1,-0.196181,-0.876114,20.3394,5.20471,11.9201,4.9931,3.28198,2457.1,9999,9999,35.8,1.86569,1.85853,1.86783,1.86295,1.86509,1.86138,1.86358,1.86125,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.725,0.1268,-1.473535614,-0.000660975,7.36E-08,-1.58E-11,-0.138379954,-0.010425798,0.001278883,-1.65E-05,3,2172,1,25,0.7,0.7,1.0376,2.58179,1.54663,2.21191,1.4502,2.40601,35.3596,14.9113,18,613.624,451.647,26.9997,25.0557,30.0006,25.031,25.0221,20.8557,0,100,27,400,23.9853,100.532,100.673
17,1714848920,7498,20240504 11:55:20,11:55:20,none,i5.avebar.1-c8,1714848920,0.000472715,0.472714595,3.82451586,395.967,188.9199079,19.23073869,40.30669924,0.030774204,2.964598949,0.030597828,0.019139405,321.5070178,30.05115558,29.0248,4.027547886,64.88044891,2.505382103,3.861536326,1.522165783,-20.84671362,-115.9708039,-8.583341099,176.1061592,0,0,1,0,53702.26491,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1681.1802,3.82451586,#DIV/0!,0.002274899,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.98,1681.1802,0.840598506,0.160755116,6,0.5,0: Broadleaf,2,1714848920,395.967,399.978,24.6125,24.1515,397.751,24.4887,600.104,101.732,0.0610768,28.2992,29.0248,999.9,0,0,10027.5,0,0.00191117,-4.01184,405.958,409.878,0.461025,399.978,24.1515,2.50387,2.45697,21.0517,20.7442,1999.98,0.979999,0.0200013,0,149.525,5.00018,3688.19,17111.2,39.937,40.812,39.812,40.625,41.187,1955.08,39.9,0,1714848923,0,150.86648,-11.66669231,-25.23307677,3696.9484,15,1714848902,11:55:02,1714848900,1714848902,18,-0.211,-0.022,-1.786,0.108,400,24,0.45,0.13,-2.797863235,-14.86630799,1.724984298,0,0.353110134,1.693860391,0.200738102,0,0,2,0/2,3.25703,2.75451,0.0960985,0.0962589,0.118228,0.115527,21056.4,21672.1,24741.8,25382,33145.9,33545.4,41347.1,41053.5,2.2692,1.93467,0.0821277,0,27.6846,999.9,57.1,32.6,27.7245,61.241,19.2548,1,-0.068938,-0.695185,20.3406,5.20411,11.9261,4.99175,3.282,2477.1,9999,9999,36.1,1.86569,1.85867,1.86785,1.8631,1.86522,1.86142,1.86371,1.86127,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.784,0.1238,-1.531696189,-0.000660975,7.36E-08,-1.58E-11,-0.145614209,-0.010425798,0.001278883,-1.65E-05,3,2172,1,25,0.3,0.3,1.03638,2.58179,1.54663,2.21191,1.4502,2.38159,36.0347,14.7625,18,613.893,444.317,27.001,26.5987,30.0009,26.4322,26.3717,20.8294,17.9007,100,27,400,24.2415,100.247,100.405
18,1714849560,8138.1,20240504 12:06:00,12:06:00,none,c7.avebar.1,1714849560,0.00115509,1.155089721,4.664449009,394.866,288.5161394,29.37342201,40.20075161,0.077053294,2.964242496,0.075957623,0.047570658,321.4958458,30.14862122,28.7895,3.973044203,63.05580179,2.473857165,3.923282386,1.499187037,-50.93945672,-34.72633086,-2.570985711,233.2590725,0,0,1,0,53643.63711,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1681.1214,4.664449009,#DIV/0!,0.002774606,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.91,1681.1214,0.840598527,0.160755157,6,0.5,0: Broadleaf,2,1714849560,394.866,399.986,24.2991,23.1722,396.544,24.1833,600.065,101.749,0.0595923,28.5722,28.7895,999.9,0,0,10023.8,0,0.00191117,-5.12009,404.7,409.475,1.12684,399.986,23.1722,2.47241,2.35775,20.846,20.0765,1999.91,0.979999,0.0200006,0,442.912,5.00018,9816.74,17110.6,37.625,38.562,37.875,37.625,38.687,1955.01,39.9,0,1714849563,0,445.0202692,-18.9228376,-347.4844441,9855.093846,15,1714849538,12:05:37,1714849538,1714849534,19,0.105,-0.001,-1.681,0.091,400,23,0.32,0.12,-4.804905537,-5.916725854,1.035791075,0,1.014209098,1.800030355,0.239476311,0,0,2,0/2,3.25662,2.753,0.0956905,0.0960658,0.116992,0.112044,21037.4,21648.2,24711.9,25352.3,33151.6,33643.3,41292.9,41011.5,2.25955,1.91765,0.0561811,0,27.8727,999.9,56.9,33.6,29.2193,60.9774,19.4712,1,-0.0105183,-0.230929,20.3395,5.20456,11.9261,4.9925,3.282,2491.6,9999,9999,36.3,1.86584,1.85883,1.86798,1.86324,1.86525,1.86157,1.86373,1.86142,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.678,0.1158,-1.426623352,-0.000660975,7.36E-08,-1.58E-11,-0.146760561,-0.010425798,0.001278883,-1.65E-05,3,2172,1,25,0.4,0.4,1.03394,2.58423,1.54663,2.20459,1.4502,2.5293,37.6987,14.6574,18,615.382,440.446,27.0001,27.3334,30.0003,27.2363,27.1919,20.7874,25.6091,95.5193,27,400,23.1287,100.119,100.297
